Object_ID, Length, Assignment
169315-1,113,NA
169320-1,136,NA
169321-1,128,NA
169331-1,139,NA
169344-1,138,NA
169346-1,133,43306
169353-1,128,NA
169354-1,102,NA
169356-1,159,NA
169359-1,114,NA
169360-1,86,NA
169365-1,131,NA
169371-1,126,562
169372-1,141,NA
169388-1,132,NA
169389-1,122,NA
169419-1,130,562
169427-1,141,NA
169430-1,135,NA
169434-1,154,NA
169438-1,132,NA
169448-1,97,NA
169452-1,64,NA
169459-1,151,NA
169461-1,166,NA
169464-1,166,NA
169470-1,141,NA
169473-1,142,NA
169477-1,145,NA
169478-1,82,NA
169479-1,151,NA
169482-1,104,NA
169487-1,158,NA
169488-1,95,NA
169491-1,150,NA
169497-1,135,NA
169499-1,141,NA
169500-1,92,NA
169501-1,158,NA
169502-1,164,NA
169503-1,100,NA
169505-1,106,NA
169517-1,136,NA
169523-1,162,NA
169533-1,119,NA
169541-1,144,NA
169542-1,126,NA
169544-1,163,NA
169553-1,161,NA
169559-1,65,NA
169571-1,132,NA
169572-1,170,NA
169573-1,127,NA
169575-1,103,NA
169576-1,133,NA
169584-1,134,NA
169591-1,161,NA
169594-1,166,NA
169600-1,135,NA
169604-1,89,NA
169605-1,146,562
169609-1,153,NA
169613-1,121,NA
169615-1,153,NA
169618-1,136,NA
169624-1,120,NA
169627-1,108,NA
169633-1,110,NA
169637-1,161,NA
169642-1,148,NA
169653-1,165,NA
169662-1,148,NA
169664-1,135,NA
169668-1,138,NA
169669-1,135,NA
169674-1,104,NA
169686-1,86,NA
169690-1,159,NA
169694-1,97,NA
169701-1,131,NA
169706-1,139,562
169723-1,121,NA
169724-1,123,NA
169725-1,144,NA
169731-1,163,NA
169734-1,116,NA
169738-1,96,NA
169739-1,160,NA
169747-1,141,NA
169750-1,61,NA
169752-1,131,NA
169753-1,124,NA
169756-1,138,NA
169757-1,132,NA
169758-1,135,NA
169760-1,122,NA
169761-1,161,NA
169766-1,155,562
169767-1,140,NA
169778-1,144,NA
169786-1,131,NA
169789-1,138,NA
169801-1,64,NA
169804-1,103,NA
169805-1,113,NA
169825-1,115,NA
169827-1,170,NA
169828-1,126,NA
169833-1,125,NA
169849-1,157,NA
169850-1,111,NA
169851-1,154,NA
169853-1,118,NA
169855-1,160,NA
169864-1,137,1282
169867-1,136,NA
169868-1,163,562
169869-1,116,NA
169873-1,141,562
169875-1,144,NA
169878-1,121,562
169892-1,144,NA
169894-1,92,NA
169897-1,88,NA
169899-1,163,1747
169914-1,158,NA
169924-1,63,NA
169925-1,149,562
169930-1,104,NA
169934-1,145,NA
169937-1,134,NA
169942-1,144,562
169957-1,134,NA
169963-1,154,NA
169965-1,146,NA
169969-1,134,NA
169972-1,105,NA
169974-1,117,NA
169976-1,76,NA
169981-1,77,NA
169982-1,71,NA
169991-1,75,NA
169997-1,83,NA
169998-1,127,29388
170004-1,151,NA
170006-1,127,NA
170014-1,125,NA
170018-1,100,562
170028-1,161,1747
170032-1,100,NA
170034-1,162,NA
170035-1,156,NA
170037-1,128,NA
170040-1,145,NA
170043-1,133,NA
170047-1,135,NA
170057-1,134,NA
170063-1,119,NA
170065-1,162,NA
170067-1,158,NA
170070-1,82,NA
170072-1,130,NA
170073-1,97,NA
170074-1,130,NA
170075-1,125,NA
170079-1,156,NA
170088-1,157,NA
170091-1,73,562
170092-1,170,NA
170093-1,126,NA
170100-1,120,1747
170102-1,170,NA
170110-1,157,1747
170114-1,161,1747
170115-1,134,NA
170116-1,142,NA
170120-1,104,152480
170122-1,142,NA
170123-1,128,NA
170127-1,136,NA
170134-1,141,NA
170139-1,170,NA
170145-1,148,NA
170151-1,96,NA
170153-1,70,NA
170155-1,150,562
170158-1,115,NA
170159-1,139,NA
170162-1,124,NA
170169-1,128,NA
170170-1,154,305
170172-1,107,NA
170173-1,152,NA
170177-1,137,NA
170189-1,128,NA
170191-1,141,NA
170197-1,159,NA
170200-1,158,562
170201-1,138,NA
170202-1,93,NA
170209-1,139,NA
170214-1,144,NA
170215-1,133,NA
170217-1,113,NA
170220-1,162,NA
170224-1,126,NA
170226-1,138,1747
170238-1,104,NA
170248-1,101,NA
170252-1,112,NA
170253-1,113,NA
170255-1,143,NA
170261-1,131,87883
170266-1,130,NA
170269-1,106,NA
170273-1,122,NA
170275-1,170,NA
170278-1,140,NA
170279-1,138,85698
170280-1,155,NA
170282-1,151,NA
170287-1,71,NA
170291-1,83,NA
170292-1,83,NA
170294-1,120,NA
170298-1,130,NA
170301-1,143,NA
170304-1,132,NA
170305-1,159,562
170314-1,152,NA
170315-1,118,NA
170328-1,87,NA
170342-1,154,NA
170344-1,84,NA
170348-1,125,NA
170350-1,130,562
170354-1,161,NA
170356-1,111,NA
170361-1,124,NA
170364-1,82,NA
170368-1,94,NA
170382-1,134,NA
170390-1,163,NA
170392-1,154,NA
170399-1,166,NA
170402-1,112,NA
170406-1,166,NA
170410-1,170,NA
170414-1,170,NA
170418-1,131,NA
170419-1,91,571
170422-1,132,NA
170427-1,132,NA
170429-1,76,NA
170431-1,161,NA
170443-1,75,NA
170446-1,117,NA
170448-1,65,NA
170451-1,72,NA
170452-1,135,251701
170454-1,134,NA
170458-1,63,NA
170460-1,140,562
170462-1,131,562
170467-1,170,NA
170481-1,164,NA
170483-1,141,NA
170484-1,117,562
170487-1,158,NA
170490-1,143,NA
170491-1,123,NA
170495-1,147,NA
170498-1,143,NA
170508-1,85,1270
170511-1,79,562
170512-1,82,NA
170514-1,150,487
170526-1,132,NA
170533-1,100,NA
170537-1,157,NA
170542-1,132,NA
170550-1,153,NA
170554-1,143,NA
170555-1,137,NA
170558-1,154,NA
170559-1,130,NA
170564-1,81,NA
170568-1,126,NA
170574-1,122,NA
170575-1,127,NA
170585-1,150,NA
170587-1,169,NA
170604-1,115,NA
170610-1,128,NA
170622-1,140,NA
170625-1,170,562
170627-1,133,329
170633-1,166,1747
170635-1,143,NA
170636-1,94,NA
170637-1,132,NA
170639-1,89,NA
170640-1,131,NA
170644-1,139,NA
170645-1,121,NA
170651-1,103,NA
170657-1,111,NA
170667-1,99,1747
170695-1,158,NA
170700-1,98,NA
170702-1,116,NA
170704-1,129,NA
170708-1,133,NA
170714-1,131,NA
170719-1,170,339
170722-1,129,1747
170723-1,79,NA
170726-1,153,NA
170735-1,126,NA
170740-1,125,NA
170748-1,170,562
170757-1,127,562
170760-1,165,NA
170764-1,114,NA
170774-1,135,562
170775-1,83,NA
170777-1,123,NA
170778-1,164,NA
170780-1,92,NA
170783-1,170,NA
170790-1,79,NA
170792-1,87,NA
170805-1,163,NA
170810-1,159,NA
170812-1,140,NA
170813-1,151,NA
170814-1,118,964
170819-1,130,NA
170820-1,71,NA
170822-1,125,NA
170848-1,131,NA
170860-1,163,NA
170862-1,124,NA
170874-1,130,NA
170879-1,135,NA
170881-1,129,NA
170885-1,157,NA
170886-1,79,NA
170887-1,135,NA
170898-1,170,287
170903-1,102,NA
170906-1,125,NA
170918-1,158,562
170924-1,112,NA
170925-1,160,NA
170934-1,154,NA
170935-1,125,624
170936-1,72,NA
170937-1,130,NA
170939-1,123,NA
170941-1,147,NA
170945-1,126,NA
170947-1,86,NA
170948-1,169,NA
170949-1,120,NA
170955-1,136,NA
170960-1,162,NA
170961-1,153,NA
170962-1,146,NA
170965-1,66,NA
170972-1,114,NA
170974-1,76,NA
170982-1,170,NA
170988-1,79,NA
170992-1,141,NA
170996-1,163,NA
171000-1,163,NA
171003-1,133,NA
171005-1,126,NA
171008-1,88,NA
171009-1,168,NA
171011-1,111,NA
171016-1,69,562
171019-1,132,NA
171033-1,149,NA
171035-1,126,NA
171039-1,86,NA
171050-1,84,NA
171055-1,141,NA
171056-1,65,NA
171063-1,91,NA
171067-1,134,NA
171068-1,117,1747
171070-1,133,NA
171077-1,144,NA
171079-1,88,NA
171082-1,145,1747
171099-1,81,NA
171102-1,106,NA
171110-1,139,NA
171111-1,122,NA
171114-1,117,NA
171126-1,127,NA
171129-1,126,72174
171133-1,164,NA
171137-1,152,416344
171141-1,94,NA
171147-1,133,562
171153-1,161,NA
171155-1,127,NA
171161-1,71,NA
171171-1,162,NA
171172-1,109,NA
171173-1,116,NA
171178-1,156,NA
171184-1,146,562
171185-1,101,NA
171188-1,126,NA
171190-1,145,NA
171192-1,114,NA
171197-1,129,NA
171200-1,60,NA
171202-1,124,NA
171206-1,162,NA
171208-1,145,NA
171222-1,66,NA
171224-1,159,NA
171225-1,161,NA
171232-1,102,562
171233-1,139,NA
171245-1,84,NA
171248-1,118,NA
171249-1,122,NA
171250-1,119,NA
171252-1,170,NA
171257-1,89,NA
171259-1,80,562
171269-1,131,NA
171270-1,93,NA
171278-1,151,NA
171281-1,89,NA
171282-1,127,NA
171284-1,132,NA
171288-1,167,NA
171291-1,110,NA
171293-1,133,NA
171302-1,104,NA
171307-1,170,NA
171324-1,63,NA
171332-1,135,NA
171337-1,154,NA
171350-1,131,NA
171355-1,152,NA
171359-1,170,NA
171361-1,135,NA
171382-1,68,NA
171383-1,150,NA
171384-1,163,NA
171385-1,145,NA
171407-1,170,1283
171413-1,89,NA
171415-1,150,NA
171421-1,147,562
171426-1,133,NA
171433-1,165,NA
171435-1,130,NA
171440-1,146,NA
171441-1,154,158080
171449-1,118,NA
171450-1,158,NA
171451-1,156,NA
171452-1,139,NA
171461-1,84,NA
171463-1,135,NA
171472-1,134,NA
171476-1,131,NA
171478-1,132,NA
171480-1,93,NA
171482-1,162,NA
171489-1,166,NA
171491-1,156,NA
171494-1,170,1747
171496-1,135,NA
171503-1,124,NA
171506-1,84,NA
171512-1,139,NA
171517-1,147,NA
171530-1,158,NA
171551-1,170,NA
171556-1,160,NA
171557-1,79,NA
171565-1,136,NA
171569-1,129,NA
171571-1,103,NA
171572-1,133,NA
171573-1,170,562
171586-1,124,NA
171589-1,149,563037
171593-1,155,NA
171595-1,154,NA
171606-1,72,NA
171618-1,76,NA
171619-1,88,NA
171623-1,145,NA
171631-1,162,232721
171632-1,129,NA
171640-1,139,NA
171641-1,152,NA
171649-1,127,NA
171663-1,166,NA
171664-1,83,NA
171668-1,116,NA
171671-1,85,562
171673-1,86,NA
171678-1,103,NA
171680-1,154,1747
171688-1,67,NA
171690-1,130,NA
171696-1,133,NA
171707-1,164,NA
171712-1,107,NA
171713-1,122,NA
171716-1,113,NA
171721-1,117,1747
171722-1,97,NA
171729-1,134,NA
171730-1,115,NA
171734-1,137,NA
171737-1,143,NA
171740-1,100,NA
171743-1,129,NA
171744-1,136,NA
171747-1,125,NA
171751-1,150,NA
171752-1,132,562
171755-1,143,NA
171760-1,154,NA
171761-1,127,NA
171766-1,114,NA
171769-1,132,1747
171774-1,91,NA
171777-1,149,NA
171778-1,123,NA
171789-1,159,NA
171792-1,123,1270
171793-1,124,NA
171794-1,162,28450
171821-1,63,NA
171833-1,170,NA
171839-1,133,NA
171841-1,137,NA
171845-1,165,NA
171855-1,95,562
171857-1,123,NA
171862-1,66,NA
171865-1,140,NA
171867-1,130,NA
171871-1,114,721785
171875-1,95,NA
171877-1,97,NA
171879-1,140,NA
171887-1,164,NA
171889-1,123,NA
171900-1,165,NA
171903-1,126,NA
171906-1,60,NA
171911-1,65,NA
171912-1,170,NA
171915-1,129,NA
171916-1,153,NA
171924-1,128,NA
171934-1,111,NA
171940-1,121,NA
171945-1,126,NA
171958-1,156,NA
171959-1,131,NA
171960-1,170,NA
171963-1,98,NA
171971-1,135,NA
171976-1,114,NA
171978-1,136,NA
171983-1,170,NA
171990-1,90,NA
172005-1,137,NA
172026-1,152,NA
172027-1,100,NA
172028-1,119,NA
172031-1,99,NA
172037-1,170,NA
172045-1,95,NA
172047-1,136,NA
172050-1,145,NA
172059-1,136,1747
172063-1,94,NA
172065-1,170,NA
172077-1,144,NA
172084-1,84,NA
172086-1,98,NA
172087-1,163,NA
172090-1,102,NA
172096-1,114,NA
172097-1,80,NA
172110-1,134,34
172114-1,79,NA
172115-1,125,NA
172116-1,165,NA
172136-1,134,NA
172144-1,146,NA
172145-1,166,339
172151-1,141,562
172156-1,107,NA
172159-1,170,NA
172161-1,132,1747
172167-1,139,NA
172168-1,77,NA
172175-1,78,NA
172176-1,78,NA
172181-1,169,NA
172183-1,145,NA
172187-1,170,NA
172191-1,90,NA
172193-1,158,NA
172199-1,112,1747
172201-1,131,NA
172203-1,165,158080
172204-1,142,NA
172207-1,142,NA
172208-1,168,NA
172211-1,68,NA
172219-1,119,NA
172223-1,170,NA
172235-1,164,562
172240-1,124,1747
172247-1,67,NA
172250-1,170,NA
172253-1,142,NA
172260-1,100,NA
172262-1,139,339
172269-1,151,NA
172270-1,143,339
172271-1,129,NA
172274-1,144,NA
172278-1,62,NA
172279-1,136,NA
172280-1,63,NA
172281-1,69,NA
172282-1,139,NA
172284-1,123,NA
172286-1,142,NA
172289-1,99,NA
172294-1,103,NA
172298-1,140,NA
172299-1,98,NA
172308-1,135,NA
172309-1,124,NA
172311-1,131,NA
172316-1,95,NA
172317-1,80,NA
172322-1,163,1747
172325-1,128,NA
172332-1,170,562
172335-1,170,NA
172337-1,125,NA
172339-1,130,NA
172343-1,152,NA
172346-1,131,NA
172348-1,145,562
172351-1,116,316
172356-1,75,NA
172362-1,134,NA
172368-1,111,NA
172379-1,90,NA
172385-1,128,NA
172388-1,128,NA
172392-1,161,NA
172394-1,91,NA
172397-1,140,NA
172406-1,156,NA
172410-1,152,NA
172414-1,75,NA
172418-1,83,NA
172422-1,63,562
172431-1,148,NA
172445-1,95,NA
172448-1,161,NA
172451-1,165,NA
172452-1,138,NA
172458-1,168,NA
172460-1,135,NA
172465-1,126,562
172474-1,148,1747
172478-1,116,NA
172479-1,147,1747
172484-1,79,NA
172487-1,170,NA
172488-1,88,NA
172490-1,110,NA
172496-1,65,NA
172504-1,147,NA
172505-1,126,NA
172507-1,86,NA
172513-1,129,NA
172520-1,132,NA
172521-1,136,NA
172529-1,157,NA
172531-1,61,NA
172536-1,148,NA
172537-1,119,NA
172539-1,71,NA
172545-1,73,NA
172546-1,139,NA
172549-1,150,NA
172551-1,135,NA
172561-1,170,NA
172565-1,149,1747
172567-1,142,303
172574-1,108,NA
172579-1,144,1747
172580-1,168,1747
172583-1,170,NA
172584-1,104,NA
172586-1,89,NA
172595-1,161,NA
172596-1,145,NA
172603-1,140,NA
172610-1,127,NA
172611-1,72,NA
172615-1,138,NA
172620-1,167,NA
172626-1,170,NA
172632-1,125,NA
172633-1,87,NA
172636-1,76,NA
172640-1,157,NA
172641-1,152,NA
172642-1,158,NA
172644-1,130,NA
172649-1,139,NA
172662-1,137,NA
172669-1,135,NA
172670-1,127,NA
172671-1,69,NA
172675-1,150,NA
172677-1,135,NA
172678-1,158,NA
172680-1,167,NA
172685-1,170,NA
172689-1,152,NA
172697-1,124,NA
172698-1,151,NA
172699-1,128,NA
172709-1,155,NA
172710-1,84,NA
172711-1,135,NA
172712-1,138,562
172718-1,170,1280
172725-1,124,NA
172727-1,150,NA
172736-1,137,NA
172737-1,157,NA
172739-1,135,NA
172744-1,130,NA
172746-1,112,1747
172748-1,150,1747
172750-1,115,NA
172763-1,153,80866
172765-1,62,NA
172767-1,91,NA
172768-1,139,636
172773-1,167,NA
172777-1,120,NA
172780-1,160,NA
172787-1,130,NA
172803-1,120,NA
172804-1,130,NA
172805-1,155,NA
172809-1,64,NA
172811-1,131,NA
172814-1,153,NA
172818-1,156,NA
172821-1,130,NA
172823-1,97,NA
172833-1,115,NA
172834-1,165,329
172836-1,131,NA
172837-1,160,562
172841-1,83,NA
172845-1,120,NA
172847-1,134,NA
172848-1,165,NA
172867-1,132,NA
172872-1,101,NA
172873-1,156,NA
172875-1,152,693444
172878-1,166,NA
172884-1,136,NA
172890-1,146,NA
172892-1,85,NA
172893-1,66,NA
172895-1,80,NA
172897-1,124,562
172899-1,167,NA
172900-1,88,NA
172905-1,131,NA
172907-1,152,NA
172918-1,143,NA
172920-1,140,NA
172923-1,134,NA
172924-1,170,NA
172934-1,167,NA
172937-1,145,NA
172938-1,102,NA
172940-1,124,NA
172949-1,138,NA
172951-1,107,NA
172957-1,161,NA
172959-1,122,NA
172960-1,137,NA
172961-1,85,NA
172962-1,152,NA
172968-1,109,NA
172977-1,83,NA
172988-1,75,NA
172991-1,162,NA
173001-1,129,NA
173006-1,127,NA
173013-1,164,NA
173015-1,130,NA
173021-1,138,NA
173022-1,170,NA
173025-1,159,NA
173041-1,90,NA
173042-1,103,NA
173071-1,170,NA
173072-1,116,NA
173084-1,139,NA
173093-1,131,562
173096-1,147,NA
173098-1,150,NA
173109-1,155,NA
173112-1,163,1270
173113-1,164,NA
173114-1,109,NA
173117-1,153,NA
173126-1,118,NA
173138-1,139,NA
173141-1,153,NA
173142-1,127,NA
173145-1,119,NA
173146-1,100,NA
173153-1,151,NA
173156-1,168,562
173157-1,170,NA
173160-1,136,NA
173163-1,169,NA
173169-1,97,NA
173174-1,168,NA
173178-1,133,NA
173185-1,98,NA
173212-1,130,NA
173217-1,69,NA
173221-1,165,NA
173223-1,146,NA
173224-1,85,NA
173232-1,148,NA
173234-1,119,562
173235-1,129,562
173240-1,165,NA
173241-1,103,NA
173242-1,110,1747
173243-1,89,NA
173249-1,130,NA
173250-1,130,NA
173251-1,140,921
173253-1,127,NA
173261-1,154,NA
173263-1,131,624
173264-1,102,NA
173267-1,122,1313
173268-1,137,NA
173278-1,94,562
173279-1,152,562
173285-1,70,NA
173286-1,151,NA
173288-1,137,NA
173291-1,151,NA
173292-1,129,1747
173294-1,135,NA
173297-1,132,38033
173299-1,126,NA
173315-1,132,NA
173317-1,77,NA
173328-1,128,NA
173340-1,157,NA
173361-1,125,NA
173362-1,125,NA
173364-1,170,NA
173369-1,119,40324
173370-1,131,NA
173371-1,142,NA
173372-1,161,NA
173374-1,141,NA
173382-1,158,NA
173384-1,147,NA
173388-1,133,NA
173397-1,164,NA
173400-1,128,NA
173415-1,170,1747
173417-1,137,1747
173420-1,104,NA
173427-1,123,NA
173431-1,129,NA
173432-1,163,40215
173448-1,153,NA
173455-1,168,NA
173457-1,128,NA
173458-1,127,NA
173460-1,85,NA
173461-1,89,NA
173472-1,128,NA
173475-1,142,NA
173476-1,117,NA
173478-1,158,NA
173479-1,170,NA
173480-1,119,NA
173484-1,133,NA
173490-1,152,NA
173491-1,63,NA
173506-1,80,NA
173508-1,156,NA
173517-1,170,623
173524-1,154,NA
173529-1,89,NA
173534-1,64,NA
173538-1,156,228
173539-1,161,1747
173540-1,148,NA
173546-1,155,NA
173552-1,160,NA
173553-1,131,NA
173554-1,166,NA
173555-1,60,NA
173563-1,149,294
173564-1,155,1747
173581-1,156,NA
173583-1,129,484
173585-1,132,NA
173595-1,170,NA
173603-1,168,NA
173604-1,142,NA
173605-1,132,NA
173607-1,129,NA
173608-1,102,562
173611-1,123,562
173620-1,125,NA
173622-1,109,NA
173624-1,153,NA
173625-1,100,NA
173626-1,165,NA
173628-1,142,NA
173630-1,147,NA
173632-1,165,NA
173635-1,120,NA
173636-1,130,NA
173644-1,80,NA
173650-1,134,NA
173654-1,130,NA
173655-1,134,95486
173663-1,69,NA
173669-1,155,632
173685-1,151,NA
173693-1,170,NA
173697-1,117,NA
173698-1,118,NA
173701-1,122,NA
173704-1,139,NA
173711-1,96,NA
173712-1,168,562
173715-1,108,NA
173717-1,123,NA
173719-1,170,NA
173729-1,137,NA
173739-1,165,NA
173750-1,136,NA
173753-1,170,NA
173773-1,137,NA
173776-1,115,NA
173803-1,170,NA
173806-1,131,NA
173810-1,133,NA
173813-1,115,NA
173814-1,168,NA
173821-1,133,NA
173822-1,133,NA
173824-1,170,NA
173828-1,131,NA
173835-1,156,NA
173860-1,133,346
173862-1,115,200451
173868-1,170,NA
173871-1,110,NA
173879-1,129,NA
173882-1,122,NA
173886-1,126,NA
173897-1,144,NA
173900-1,170,NA
173902-1,162,NA
173911-1,118,NA
173916-1,169,NA
173922-1,127,NA
173934-1,73,NA
173938-1,83,NA
173939-1,167,NA
173945-1,99,NA
173946-1,133,562
173959-1,72,NA
173973-1,62,NA
173996-1,87,NA
174015-1,118,NA
174018-1,147,NA
174038-1,133,NA
174040-1,129,NA
174041-1,137,NA
174043-1,140,NA
174051-1,161,NA
174068-1,164,NA
174078-1,126,232721
174081-1,134,NA
174088-1,107,NA
174090-1,135,NA
174091-1,84,562
174100-1,136,NA
174110-1,119,NA
174117-1,118,NA
174121-1,139,NA
174122-1,170,487
174131-1,131,NA
174137-1,129,NA
174138-1,158,NA
174140-1,162,NA
174143-1,149,NA
174158-1,169,NA
174160-1,167,NA
174162-1,77,NA
174165-1,133,NA
174167-1,97,NA
174170-1,140,NA
174171-1,131,NA
174175-1,88,NA
174176-1,127,NA
174179-1,64,NA
174192-1,123,NA
174198-1,78,1747
174200-1,170,NA
174203-1,156,NA
174204-1,137,NA
174212-1,125,NA
174214-1,129,NA
174217-1,121,NA
174222-1,125,NA
174223-1,123,NA
174229-1,118,NA
174231-1,141,NA
174235-1,131,NA
174236-1,126,1415630
174240-1,128,NA
174244-1,170,NA
174245-1,84,NA
174254-1,113,NA
174266-1,128,225324
174267-1,130,NA
174292-1,127,NA
174294-1,67,NA
174298-1,121,NA
174299-1,141,NA
174304-1,161,NA
174306-1,161,NA
174307-1,122,NA
174312-1,167,562
174317-1,100,NA
174318-1,88,NA
174319-1,116,NA
174329-1,114,1747
174330-1,66,NA
174332-1,153,NA
174334-1,160,NA
174337-1,167,NA
174346-1,136,NA
174347-1,63,NA
174348-1,78,1747
174353-1,135,NA
174356-1,132,NA
174360-1,75,NA
174362-1,166,NA
174365-1,129,NA
174366-1,119,NA
174367-1,125,NA
174372-1,93,NA
174377-1,132,NA
174379-1,156,NA
174381-1,79,NA
174382-1,170,1747
174387-1,104,NA
174401-1,103,NA
174403-1,69,NA
174404-1,66,NA
174408-1,132,NA
174412-1,111,NA
174417-1,149,NA
174429-1,156,NA
174430-1,155,NA
174432-1,139,NA
174434-1,161,NA
174445-1,148,NA
174449-1,87,NA
174454-1,63,NA
174466-1,161,329
174476-1,64,NA
174479-1,89,NA
174483-1,137,NA
174489-1,156,NA
174495-1,65,NA
174502-1,170,NA
174505-1,140,NA
174506-1,170,NA
174507-1,106,NA
174511-1,97,NA
174513-1,156,NA
174518-1,147,NA
174526-1,65,NA
174529-1,132,NA
174537-1,111,NA
174539-1,106,562
174542-1,123,NA
174548-1,85,NA
174550-1,83,NA
174552-1,63,NA
174554-1,162,NA
174556-1,69,NA
174568-1,144,562
174572-1,70,NA
174577-1,99,NA
174578-1,144,NA
174584-1,126,NA
174606-1,128,NA
174607-1,157,NA
174611-1,163,1747
174617-1,131,NA
174624-1,132,NA
174628-1,132,NA
174632-1,167,NA
174637-1,170,NA
174642-1,125,NA
174644-1,163,NA
174650-1,138,NA
174654-1,117,NA
174655-1,170,NA
174658-1,124,NA
174661-1,161,459845
174666-1,158,NA
174670-1,163,NA
174673-1,80,NA
174676-1,98,NA
174679-1,72,NA
174681-1,170,NA
174690-1,74,NA
174694-1,125,NA
174696-1,168,NA
174699-1,135,NA
174701-1,131,NA
174703-1,138,NA
174704-1,116,NA
174706-1,77,NA
174708-1,100,NA
174715-1,72,NA
174719-1,140,NA
174724-1,77,NA
174728-1,116,NA
174734-1,127,NA
174736-1,164,1747
174738-1,152,NA
174742-1,137,NA
174750-1,170,NA
174752-1,102,NA
174758-1,129,NA
174770-1,130,NA
174776-1,80,NA
174791-1,133,NA
174792-1,137,NA
174795-1,157,NA
174800-1,138,NA
174811-1,143,NA
174814-1,93,NA
174823-1,110,223967
174835-1,108,NA
174837-1,97,NA
174839-1,96,NA
174844-1,142,NA
174849-1,130,1747
174850-1,129,NA
174853-1,121,NA
174858-1,88,562
174865-1,127,NA
174867-1,77,NA
174868-1,133,NA
174873-1,110,NA
174880-1,132,NA
174890-1,89,NA
174900-1,167,562
174903-1,165,NA
174905-1,134,NA
174908-1,116,80866
174915-1,125,NA
174916-1,120,NA
174922-1,135,NA
174923-1,138,1747
174924-1,126,NA
174930-1,159,964
174940-1,130,NA
174942-1,101,NA
174950-1,125,1747
174955-1,125,NA
174965-1,131,NA
174966-1,143,NA
174967-1,83,NA
174968-1,128,NA
174973-1,101,216465
174974-1,150,NA
174976-1,170,NA
174977-1,159,NA
174982-1,132,NA
174983-1,92,NA
174984-1,119,NA
174985-1,148,NA
174988-1,128,NA
174989-1,169,NA
174992-1,133,NA
175006-1,170,NA
175011-1,74,NA
175028-1,146,NA
175035-1,108,NA
175039-1,135,NA
175041-1,124,NA
175043-1,157,NA
175044-1,145,NA
175049-1,145,562
175057-1,110,NA
175071-1,123,225324
175078-1,132,NA
175080-1,168,1800
175083-1,144,NA
175089-1,166,NA
175092-1,81,NA
175098-1,140,NA
175100-1,154,NA
175102-1,70,NA
175105-1,158,562
175110-1,105,562
175116-1,64,NA
175118-1,152,NA
175127-1,143,NA
175128-1,135,NA
175132-1,139,NA
175135-1,99,NA
175136-1,150,NA
175140-1,124,NA
175147-1,139,NA
175149-1,170,NA
175153-1,115,NA
175163-1,169,NA
175165-1,81,NA
175166-1,91,NA
175172-1,159,562
175173-1,124,NA
175175-1,129,NA
175178-1,136,NA
175182-1,133,NA
175185-1,135,NA
175187-1,150,NA
175197-1,170,40214
175199-1,156,NA
175200-1,129,NA
175203-1,130,NA
175204-1,132,NA
175206-1,137,NA
175211-1,94,NA
175218-1,144,562
175219-1,68,NA
175224-1,142,NA
175226-1,79,NA
175231-1,133,NA
175236-1,129,NA
175243-1,145,NA
175246-1,125,NA
175253-1,104,NA
175267-1,132,562
175268-1,134,1747
175276-1,138,NA
175278-1,134,NA
175279-1,113,NA
175281-1,138,NA
175285-1,86,NA
175287-1,149,NA
175288-1,156,NA
175298-1,157,NA
175301-1,147,NA
175310-1,70,NA
175312-1,142,NA
175314-1,140,NA
175317-1,159,562
175318-1,107,NA
175321-1,102,NA
175332-1,139,NA
175335-1,130,NA
175337-1,137,NA
175340-1,168,1747
175341-1,78,NA
175343-1,148,NA
175344-1,170,NA
175347-1,112,NA
175361-1,170,NA
175362-1,128,NA
175368-1,126,NA
175369-1,130,NA
175371-1,150,NA
175375-1,170,NA
175378-1,167,NA
175382-1,170,NA
175388-1,127,NA
175393-1,128,NA
175395-1,151,NA
175402-1,129,NA
175404-1,70,NA
175408-1,128,NA
175409-1,161,NA
175413-1,123,NA
175414-1,157,NA
175416-1,64,NA
175419-1,157,NA
175422-1,127,NA
175424-1,138,NA
175425-1,126,NA
175429-1,133,NA
175433-1,136,NA
175435-1,147,391598
175439-1,129,NA
175440-1,140,146939
175442-1,135,NA
175444-1,163,NA
175445-1,137,NA
175447-1,127,NA
175466-1,120,NA
175469-1,139,NA
175475-1,154,NA
175476-1,143,NA
175480-1,105,NA
175492-1,135,NA
175493-1,151,347
175495-1,82,NA
175498-1,170,NA
175499-1,83,NA
175514-1,125,NA
175515-1,144,NA
175521-1,150,NA
175522-1,139,NA
175529-1,121,NA
175535-1,161,NA
175544-1,131,NA
175546-1,161,NA
175551-1,129,NA
175554-1,116,NA
175555-1,118,NA
175561-1,167,339
175562-1,140,NA
175571-1,169,294
175583-1,127,NA
175586-1,138,562
175590-1,160,NA
175593-1,143,NA
175611-1,134,424182
175614-1,149,NA
175622-1,167,1747
175623-1,91,NA
175624-1,146,562
175627-1,130,NA
175628-1,162,NA
175634-1,129,NA
175641-1,131,562
175643-1,153,48296
